ItemCode	Warehouse	NET_AFTER_1	NET_AFTER_2	NET_AFTER_3	NET_AFTER_4	NET_AFTER_5	NET_AFTER_6
FG0000289	BH-FGM	2	2	2	2	2	0
FG0000289	BH-INT	0	0	0	0	0	0
FG0000289	DL-FG	-2	-2	-2	-2	-2	0
FG0000290	DL-FG	0	0	0	0	0	0
FG0000290	DL-GR	7	7	7	0	0	0
FG0000291	BH-FGM	1	1	1	1	1	0
FG0000291	BH-INT	0	0	0	0	0	0
FG0000291	DL-FG	-1	-1	0	-1	-1	0
FG0000291	DL-GG	0	0	-1	0	0	0
FG0000292	BH-FGM	0	0	0	0	0	0
FG0000292	BH-INT	0	0	0	0	0	0
FG0000292	DL-FG	-1	-1	0	-1	-1	0
FG0000292	DL-GG	0	0	-1	0	0	0
FG0000293	BH-FGM	0	0	0	0	-1080	0
FG0000293	DL-MP	-1350	-1254	-264	0	0	0
FG0000296	DL-FG	0	0	0	0	0	0
FG0000296	DL-GR	12	12	0	0	0	0
FG0000298	DL-GR	4	4	0	0	0	0
FG0000302	BH-FG	0	0	0	0	0	0
FG0000302	BH-FGM	0	0	0	0	-41	0
FG0000302	BH-GR	744	744	744	744	592	0
FG0000302	BH-INT	50	50	50	50	50	0
FG0000302	DL-EC	239	208	211	211	211	0
FG0000302	DL-FG	-334	-276	0	-276	-276	0
FG0000302	DL-GG	0	0	-276	0	0	0
FG0000302	DL-GR	12	12	11	9	9	0
FG0000302	DL-INT	0	0	0	0	0	0
FG0000302	DL-MP	-338	-273	-272	-270	-270	0
FG0000303	BH-FG	0	0	0	0	0	0
FG0000303	BH-FGM	0	0	-21	0	0	0
FG0000303	DL-FG	0	-14	0	0	0	0
FG0000303	DL-GR	5	5	5	5	0	0
FG0000303	DL-INT	0	0	0	0	0	0
FG0000303	DL-MP	4	5	5	0	0	0
FG0000306	DL-FG	-4	0	0	0	0	0
FG0000308	DL-FG	-4	0	0	0	0	0
FG0000308	DL-GR	1	1	1	0	0	0
FG0000310	DL-EC	0	0	0	38	0	0
FG0000310	DL-GR	-80	-80	-80	0	0	0
FG0000310	DL-INT	0	0	0	0	0	0
FG0000310	DL-MP	0	0	0	-360	0	0
FG0000310	FBF-HR	-280	-280	-280	0	0	0
FG0000311	DL-GR	-6	-6	1	0	0	0
FG0000311	DL-INT	0	0	0	0	0	0
FG0000311	FBF-HR	-1	-1	-1	0	0	0
FG0000313	DL-GR	5	5	10	0	0	0
FG0000313	DL-INT	0	0	0	0	0	0
FG0000313	FBF-HR	-10	-10	-10	0	0	0
FG0000314	DL-GR	-4	-4	0	0	0	0
FG0000315	DL-GR	1	1	5	0	0	0
FG0000315	DL-INT	0	0	0	0	0	0
FG0000315	FBF-HR	-5	-5	-5	0	0	0
FG0000317	DL-GR	3	3	3	0	0	0
FG0000317	DL-INT	0	0	0	0	0	0
FG0000317	FBF-HR	-3	-3	-3	0	0	0
FG0000318	DL-GR	103	103	105	0	0	0
FG0000318	DL-INT	0	0	0	0	0	0
FG0000318	FBF-HR	-105	-105	-105	0	0	0
FG0000319	DL-GR	-6	-6	0	0	0	0
FG0000320	DL-GR	-1	-1	0	0	0	0
FG0000322	BH-INT	3	3	3	3	3	0
FG0000322	DL-GR	-3	-3	-3	-3	-3	0
FG0000328	BH-FGM	0	0	0	0	-2736	0
FG0000328	BH-INT	340	340	340	340	340	0
FG0000328	DL-EC	7	-53	-95	-48	-40	0
FG0000328	DL-FG	-155	-744	0	-132	-132	0
FG0000328	DL-GR	10	10	10	8	2	0
FG0000328	DL-INT	0	0	0	0	0	0
FG0000328	DL-MP	246	-183	-357	7	186	0
FG0000328	GP-FGM	1880	1880	1880	1880	1880	0
FG0000329	BH-FGM	0	0	-45	-31	-31	0
FG0000329	BH-INT	12	12	12	12	12	0
FG0000329	DL-EC	-295	-410	-191	-64	-78	0
FG0000329	DL-FG	-3	-3	0	-3	-3	0
FG0000329	DL-GG	0	0	-3	0	0	0
FG0000329	DL-GR	-111	-111	-5	-14	-12	0
FG0000329	DL-INT	0	0	0	0	0	0
FG0000329	DL-MP	-650	27	-12	-8	-7	0
FG0000348	DL-MP	7	0	0	0	0	0
FG0000365	DL-GR	85	85	0	0	0	0
FG0000365	DL-MP	4	4	4	4	4	0
FG0000366	DL-EC	1	1	1	1	0	0
FG0000366	DL-GR	183	183	-1	-1	0	0
FG0000367	DL-GR	4	4	0	0	0	0
FG0000367	DL-MP	46	6	6	1	1	0
FG0000369	DL-GR	439	439	0	0	0	0
FG0000370	DL-GR	497	497	0	0	0	0
FG0000371	DL-FG	-9	0	0	0	0	0
FG0000373	DL-GR	32	32	32	0	0	0
FG0000376	BH-FGM	0	0	-174	0	0	0
FG0000376	BH-GR	3	3	3	3	0	0
FG0000376	BH-INT	200	200	200	200	200	0
FG0000376	DL-EC	-102	-174	-88	-50	-25	0
FG0000376	DL-FG	0	-72	0	-45	-45	0
FG0000376	DL-GR	2	2	0	-1	0	0
FG0000376	DL-INT	0	0	0	0	0	0
FG0000376	DL-MP	-341	-221	-220	-220	-220	0
FG0000376	GP-FGM	20	20	20	20	20	0
FG0000377	BH-FGM	0	0	0	0	0	0
FG0000377	GP-FGM	0	0	0	0	0	0
FG0000378	DL-GR	4	4	4	4	4	0
FG0000378	DL-MP	-200	-176	-6	-4	-4	0
FG0000379	BH-FGM	0	0	0	-2934	-2934	0
FG0000379	BH-INT	1000	1000	1000	1000	1000	0
FG0000379	DL-INT	0	0	0	0	0	0
FG0000379	DL-MP	271	271	271	-1581	-1281	0
FG0000380	BH-FGM	0	0	-500	-1820	-1520	0
FG0000380	DL-EC	-12	-8	12	0	39	0
FG0000380	DL-GR	2	2	2	2	0	0
FG0000380	DL-INT	0	0	0	0	0	0
FG0000380	DL-MP	89	119	175	187	-39	0
FG0000381	BH-FGM	92	92	-402	-80	-5143	0
FG0000381	BH-INT	0	0	0	0	0	0
FG0000381	DL-EC	254	134	233	235	423	0
FG0000381	DL-FG	0	-39	0	0	0	0
FG0000381	DL-GR	18	18	12	1	-2	0
FG0000381	DL-INT	0	0	0	0	0	0
FG0000381	DL-MP	-206	-1073	-743	-602	-1134	0
FG0000382	DL-EC	0	-20	-25	-26	0	0
FG0000382	DL-MP	-186	-158	-153	-149	0	0
FG0000383	DL-FG	0	-80	0	0	0	0
FG0000384	BH-FG	0	0	0	-23791	0	0
FG0000384	BH-FGM	0	0	-320	0	-13200	0
FG0000384	BH-FK	0	0	0	0	0	0
FG0000384	BH-GR	161	161	161	161	161	0
FG0000384	BH-INT	0	0	0	0	0	0
FG0000384	DL-EC	225	-55	-355	-296	163	0
FG0000384	DL-FG	-4480	-9402	0	0	0	0
FG0000384	DL-GG	0	0	0	0	0	0
FG0000384	DL-GR	117	113	113	100	64	0
FG0000384	DL-INT	0	0	0	0	0	0
FG0000384	DL-MP	-807	-3856	-3226	-2143	-1335	-20
FG0000384	GP-FGM	0	0	0	0	0	0
FG0000384	PB-FG	0	0	0	0	0	0
FG0000385	BH-FGM	0	0	0	0	-524	0
FG0000385	BH-INT	0	0	0	0	0	0
FG0000385	DL-FG	-60	0	0	0	0	0
FG0000385	DL-INT	0	0	0	0	0	0
FG0000385	GP-FGM	0	0	0	0	0	0
FG0000386	BH-FG	0	0	0	0	0	0
FG0000386	BH-FGM	0	0	-8406	0	0	0
FG0000386	BH-GR	96	96	96	96	80	0
FG0000386	BH-INT	0	0	0	0	0	0
FG0000386	DL-FG	0	-3190	0	-220	-220	0
FG0000386	DL-INT	0	0	0	0	0	0
FG0000386	GP-FGM	27540	27540	27540	27540	27540	0
FG0000387	BH-FGM	0	0	0	0	0	0
FG0000387	BH-INT	0	0	0	0	0	0
FG0000387	DL-EC	0	0	0	-1	2	0
FG0000387	DL-FG	0	0	0	0	-1	0
FG0000387	DL-INT	0	0	0	0	0	0
FG0000387	DL-MP	12	-283	-152	-76	-43	0
FG0000390	BH-FGM	0	0	-988	-633	-83	0
FG0000390	BH-INT	0	0	0	0	0	0
FG0000390	DL-EC	2	2	2	2	2	0
FG0000390	DL-FG	0	0	0	0	0	0
FG0000390	DL-INT	0	0	0	0	0	0
FG0000390	DL-MP	0	0	0	0	-200	0
FG0000392	BH-FGM	0	0	-981	-649	-428	0
FG0000392	BH-FK	0	0	0	0	0	0
FG0000392	BH-GR	10	10	10	0	0	0
FG0000392	DL-EC	10	10	10	10	-10	0
FG0000392	DL-FG	0	0	0	0	0	0
FG0000392	DL-GR	1	1	1	1	0	0
FG0000392	DL-INT	0	0	0	0	0	0
FG0000392	DL-MP	641	641	641	541	400	0
FG0000393	BH-FG	0	0	0	0	0	0
FG0000393	BH-FGM	0	0	-110	0	-6160	0
FG0000394	BH-FG	0	0	0	0	0	0
FG0000394	BH-FGM	0	0	0	-1769	-245	0
FG0000394	BH-INT	0	0	0	0	0	0
FG0000394	DL-FG	0	0	0	0	0	0
FG0000394	DL-INT	0	0	0	0	0	0
FG0000395	BH-FGM	0	0	-18920	-10360	-9508	0
FG0000395	BH-GR	20	20	20	20	20	0
FG0000395	BH-INT	0	0	0	0	0	0
FG0000395	DL-FG	0	0	0	-164	-188	0
FG0000395	DL-INT	0	0	0	0	0	0
FG0000395	GP-FGM	5673	5673	5673	5673	5673	0
FG0000397	BH-FGM	0	0	0	0	0	0
FG0000397	DL-EC	0	0	0	500	0	0
FG0000397	DL-INT	0	0	0	0	0	0
FG0000397	DL-MP	0	0	0	-1520	-360	0
FG0000398	BH-FGM	0	0	0	0	0	0
FG0000398	DL-EC	86	86	86	146	86	0
FG0000398	DL-INT	0	0	0	0	0	0
FG0000398	DL-MP	0	0	0	-200	-140	0
FG0000399	BH-FGM	0	0	0	0	0	0
FG0000399	DL-EC	26	26	26	127	144	0
FG0000399	DL-INT	0	0	0	0	0	0
FG0000399	DL-MP	0	0	0	-600	-400	0
FG0000400	BH-FGM	0	0	0	0	0	0
FG0000400	DL-EC	0	0	0	300	523	0
FG0000400	DL-INT	0	0	0	0	0	0
FG0000400	DL-MP	0	0	0	-1120	-820	0
FG0000402	BH-FGM	0	0	0	0	0	0
FG0000402	BH-GR	24	24	24	24	24	0
FG0000402	BH-INT	0	0	0	0	0	0
FG0000402	DL-FG	0	0	0	0	0	0
FG0000402	DL-INT	0	0	0	0	0	0
FG0000403	BH-FGM	0	0	0	0	-2400	0
FG0000403	DL-MP	262	262	262	-1994	-146	0
FG0000404	BH-FGM	0	0	0	0	0	0
FG0000404	BH-FK	0	0	0	0	0	0
FG0000404	DL-FG	0	0	0	0	0	0
FG0000404	DL-INT	0	0	0	0	0	0
FG0000406	BH-FGM	0	0	0	0	0	0
FG0000406	BH-FK	0	0	0	0	0	0
FG0000406	DL-FG	0	0	0	0	0	0
FG0000406	DL-GR	0	0	0	0	0	0
FG0000406	DL-INT	0	0	0	0	0	0
FG0000408	BH-FGM	0	0	0	0	0	0
FG0000408	BH-FK	0	0	0	0	0	0
FG0000408	DL-FG	0	0	0	0	0	0
FG0000408	DL-GR	0	0	0	0	0	0
FG0000408	DL-INT	0	0	0	0	0	0
FG0000412	BH-FGM	0	0	0	0	-1000	0
FG0000412	BH-FK	0	0	0	0	0	0
FG0000412	GP-FGM	0	0	0	0	0	0
FG0000413	BH-FGM	0	0	0	0	-1000	0
FG0000413	BH-FK	0	0	0	0	0	0
FG0000413	GP-FGM	548	548	548	548	548	0
FG0000414	BH-FGM	0	0	0	0	0	0
FG0000414	BH-FK	0	0	0	0	0	0
FG0000414	DL-FG	0	0	0	0	0	0
FG0000414	DL-GR	0	0	0	0	0	0
FG0000414	DL-INT	0	0	0	0	0	0
FG0000419	BH-FGM	0	0	0	0	0	0
FG0000419	DL-FG	0	0	0	0	0	0
FG0000419	DL-INT	0	0	0	0	0	0
FG0000419	GP-FGM	200	200	200	200	200	0
FG0000420	GP-FGM	12670	12670	12670	12670	12670	0
FG0000421	BH-FGM	0	0	0	0	-3720	0
FG0000421	BH-GR	16	16	16	16	16	0
FG0000421	DL-FG	0	0	0	0	0	0
FG0000421	DL-INT	0	0	0	0	0	0
FG0000421	GP-FGM	0	0	0	0	0	0
FG0000422	BH-FGM	0	0	0	0	-7060	0
FG0000422	BH-INT	0	0	0	0	0	0
FG0000422	DL-EC	88	88	88	88	88	0
FG0000422	DL-FG	0	0	0	0	0	0
FG0000422	DL-GR	21	21	21	21	21	0
FG0000422	DL-INT	0	0	0	0	0	0
FG0000422	DL-MP	0	0	0	0	-1000	0
FG0000422	GP-FGM	0	0	0	0	0	0
FG0000424	BH-FGM	0	0	0	0	-4095	0
FG0000424	DL-FG	0	0	0	0	0	0
FG0000424	DL-INT	0	0	0	0	0	0
FG0000425	BH-FGM	0	0	0	0	-140	0
FG0000425	GP-FGM	0	0	0	0	0	0
FG0000426	BH-FGM	0	0	0	0	0	0
FG0000426	GP-FGM	0	0	0	0	0	0
FG0000427	BH-FGM	0	0	0	0	0	0
FG0000427	GP-FGM	1052	1052	1052	1052	1052	0
FG0000430	GP-FGM	1155	1155	1155	1155	1155	0
FG0000431	GP-FGM	8976	8976	8976	8976	8976	0
FG0000435	GP-FGM	0	0	0	0	0	0
PM0000002	BH-FGM	3020	3020	3020	3020	3020	0
PM0000002	BH-INT	0	0	0	0	0	0
PM0000002	DL-EC	1226	1226	1226	1226	0	0
PM0000002	DL-FG	-3020	-3020	-3020	-3020	-3020	0
PM0000002	DL-MP	5104	1950	1000	0	0	0
PM0000003	BH-FGM	0	0	0	0	0	0
PM0000005	BH-FG	0	0	0	0	0	0
PM0000005	BH-FGM	0	0	0	0	0	0
PM0000007	DL-MP	0	0	0	0	0	0
PM0000013	BH-FG	0	0	0	0	0	0
PM0000013	BH-FGM	0	0	0	0	0	0
PM0000075	BH-FGM	0	0	0	0	0	0
PM0000076	BH-FG	0	0	0	0	0	0
PM0000076	BH-FGM	0	0	0	0	0	0
PM0000076	DL-GR	18	18	-232	-11	0	0
PM0000076	DL-INT	0	0	0	0	0	0
PM0000076	DL-MP	105	105	300	100	0	0
PM0000077	BH-FG	0	0	0	0	0	0
PM0000078	BH-FG	0	0	0	0	0	0
PM0000078	BH-FGM	0	0	0	0	0	0
PM0000078	DL-GR	180	180	325	389	0	0
PM0000078	DL-INT	0	0	0	0	0	0
PM0000078	DL-MP	100	100	-100	-300	0	0
PM0000087	BH-JM	50	50	50	-3000	-3000	0
PM0000087	DL-EC	1008	1008	1008	1008	1008	0
PM0000087	DL-MP	5309	875	875	0	0	0
PM0000087	GP-ECM	3000	3000	3000	3000	3000	0
PM0000234	BH-FGM	832	832	832	832	832	0
PM0000234	BH-INT	0	0	0	0	0	0
PM0000234	BH-JM	580	580	580	-1620	-1620	0
PM0000234	DL-EC	1302	1302	1302	1302	0	0
PM0000234	DL-FG	-1952	-1952	-1952	-1952	-1952	0
PM0000234	DL-MP	6732	2135	1110	110	0	0
PM0000234	GP-ECM	2740	2740	2740	2740	2740	0
PM0000248	BH-FGM	3452	3452	3452	3452	0	0
PM0000248	BH-INT	0	0	0	0	0	0
PM0000248	DL-INT	0	0	0	0	0	0
PM0000248	DL-MP	7000	4000	3000	-732	1720	0
PM0000249	BH-JM	-1764	-565	-565	-565	-565	0
PM0000249	DL-EC	1030	1030	1030	1030	1030	0
PM0000249	DL-MP	5179	3133	1820	320	0	0
PM0000249	GP-ECM	565	565	565	565	565	0
PM0000259	BH-FGM	0	0	0	0	0	0
PM0000271	BH-FGM	917	917	917	917	917	0
PM0000271	BH-INT	0	0	0	0	0	0
PM0000271	DL-EC	2959	2959	2959	2959	1740	0
PM0000271	DL-FG	-917	-917	-917	-917	-917	0
PM0000271	DL-MP	6061	2075	1050	0	0	0
PM0000404	BH-FGM	3674	3674	3674	3674	0	0
PM0000404	BH-INT	0	0	0	0	0	0
PM0000404	BH-JM	756	756	756	-168	-168	0
PM0000404	DL-INT	0	0	0	0	0	0
PM0000404	DL-MP	7789	5218	4218	-128	2046	0
PM0000404	GP-ECM	168	168	168	168	168	0
PM0000497	BH-FGM	868	868	868	868	868	0
PM0000497	BH-INT	0	0	0	0	0	0
PM0000497	DL-FG	-1418	-1418	-1418	-1418	-1418	0
PM0000497	DL-MP	4955	1540	1540	0	0	0
PM0000497	GP-ECM	550	550	550	550	550	0
PM0000507	BH-FG	0	0	0	0	0	0
PM0000535	BH-JM	332.3	332.3	332.3	-101.8	-101.8	0
PM0000535	DL-EC	626.1	626.1	626.1	626.1	626.1	0
PM0000535	GP-ECM	101.8	101.8	101.8	101.8	101.8	0
PM0000538	BH-FG	0	0	0	0	0	0
PM0000540	BH-FG	0	0	0	0	0	0
PM0000541	BH-FG	0	0	0	0	0	0
PM0000541	BH-FGM	0	0	0	0	0	0
PM0000542	BH-FG	0	0	0	0	0	0
PM0000544	BH-FGM	0	0	0	0	0	0
PM0000545	BH-FG	0	0	0	0	0	0
PM0000545	BH-FGM	0	0	0	0	0	0
PM0000546	DL-MP	730	730	730	730	0	0
PM0000547	DL-MP	1726	1726	1726	1726	0	0
PM0000548	DL-MP	410	410	410	410	0	0
PM0000549	BH-FGM	0	0	0	0	0	0
PM0000549	DL-INT	0	0	0	0	0	0
PM0000549	DL-MP	1127	1127	1127	0	0	0
PM0000550	BH-FGM	0	0	0	0	0	0
PM0000550	DL-INT	0	0	0	0	0	0
PM0000550	DL-MP	365	365	365	0	0	0
PM0000551	BH-FGM	0	0	0	0	0	0
PM0000551	DL-INT	0	0	0	0	0	0
PM0000551	DL-MP	369	369	369	0	0	0
PM0000552	BH-FGM	0	0	0	0	0	0
PM0000552	DL-INT	0	0	0	0	0	0
PM0000552	DL-MP	1610	1610	1610	0	0	0
PM0000553	BH-FGM	0	0	0	0	0	0
PM0000553	DL-INT	0	0	0	0	0	0
PM0000553	DL-MP	387	387	387	0	0	0
PM0000554	BH-FGM	0	0	0	0	0	0
PM0000554	DL-INT	0	0	0	0	0	0
PM0000554	DL-MP	755	755	755	0	0	0
PM0000555	BH-FGM	0	0	0	0	0	0
PM0000555	DL-INT	0	0	0	0	0	0
PM0000555	DL-MP	720	720	720	0	0	0
RM0000030	DL-OT	0	-140518.82	0	0	0	0
SC0000009	DL-MP	50	50	50	0	0	0
SC0000062	BH-FGM	7	7	7	7	7	0
SC0000062	BH-INT	0	0	0	0	0	0
SC0000062	DL-FG	-7	-7	-7	-7	-7	0
SC0000063	BH-FGM	8	8	8	8	8	0
SC0000063	BH-INT	0	0	0	0	0	0
SC0000063	DL-FG	-8	-8	-8	-8	-8	0
SC0000064	BH-FGM	5	5	5	5	5	0
SC0000064	BH-INT	0	0	0	0	0	0
SC0000064	DL-FG	-5	-5	-5	-5	-5	0
SC0000065	BH-FGM	10	10	10	10	10	0
SC0000065	BH-INT	0	0	0	0	0	0
SC0000065	DL-FG	-10	-10	-10	-10	-10	0
SC0000065	DL-MP	-1	-1	-1	0	0	0
SC0000066	BH-FGM	1	1	1	1	1	0
SC0000066	BH-INT	0	0	0	0	0	0
SC0000066	DL-FG	-1	-1	-1	-1	-1	0
SC0000066	DL-MP	-2	-2	-2	-2	-2	0
SC0000069	BH-FGM	2	2	2	2	2	0
SC0000069	BH-INT	0	0	0	0	0	0
SC0000069	DL-FG	-2	-2	-2	-2	-2	0
SC0000074	BH-FGM	6	6	6	6	6	0
SC0000074	BH-INT	0	0	0	0	0	0
SC0000074	DL-FG	-6	-6	-6	-6	-6	0
SC0000075	BH-FGM	6	6	6	6	6	0
SC0000075	BH-INT	0	0	0	0	0	0
SC0000075	DL-FG	-6	-6	-6	-6	-6	0
SC0000082	BH-FGM	29	29	29	29	29	0
SC0000082	BH-INT	0	0	0	0	0	0
SC0000082	DL-FG	-29	-29	-29	-29	-29	0
